-0.12776,1.3053,-1.2488,-0.021642,0.43302,0
-0.12828,1.3052,-1.2497,-0.023562,0.47159,0.0005236
-0.12915,1.305,-1.2507,-0.027751,0.54454,0.0015708
-0.1295,1.3045,-1.2512,-0.029671,0.57893,0.0020944
-0.12915,1.3045,-1.2519,-0.030718,0.61296,0.0034907
-0.13055,1.3038,-1.2519,-0.034208,0.67597,0.0050615
-0.13055,1.3038,-1.2519,-0.034558,0.70581,0.0062832
-0.13125,1.3038,-1.2523,-0.037176,0.76149,0.0076794
-0.13142,1.3036,-1.2531,-0.038223,0.78697,0.008203
-0.13107,1.3034,-1.2542,-0.039095,0.81175,0.0083776
-0.13055,1.3036,-1.2558,-0.039619,0.85678,0.0092502
-0.12968,1.3032,-1.257,-0.039968,0.87773,0.010123
-0.12898,1.3027,-1.2579,-0.040666,0.8978,0.010996
-0.12915,1.3018,-1.2584,-0.04119,0.93742,0.013265
-0.12985,1.3011,-1.2586,-0.042935,0.95609,0.013788
-0.12968,1.3017,-1.2593,-0.042237,0.99187,0.018151
-0.1309,1.301,-1.2587,-0.046949,1.0071,0.0185
-0.1323,1.2994,-1.2579,-0.049393,1.024,0.018675
-0.13352,1.2996,-1.2589,-0.046077,1.0575,0.017104
-0.13107,1.302,-1.2627,-0.042761,1.072,0.018326
-0.13317,1.3022,-1.2645,-0.047997,1.0851,0.017453
-0.13334,1.3017,-1.2643,-0.050615,1.1114,0.016755
-0.13526,1.3017,-1.2648,-0.051138,1.1243,0.01693
-0.13456,1.302,-1.2657,-0.051138,1.149,0.015882
-0.13561,1.3032,-1.2664,-0.052185,1.1608,0.015359
-0.13561,1.3041,-1.2676,-0.052709,1.1718,0.01501
-0.13596,1.3052,-1.269,-0.051487,1.1924,0.014486
-0.13561,1.3057,-1.2704,-0.052011,1.2017,0.014486
-0.13736,1.3059,-1.2711,-0.051313,1.2186,0.01693
-0.13893,1.3066,-1.2711,-0.05044,1.2275,0.018326
-0.14434,1.3069,-1.2709,-0.050265,1.2364,0.020071
-0.14748,1.3066,-1.2687,-0.046775,1.2521,0.024609
-0.15359,1.306,-1.2675,-0.047997,1.2596,0.026354
-0.15725,1.3062,-1.2654,-0.046949,1.2659,0.029147
-0.17436,1.305,-1.264,-0.047647,1.2795,0.037874
-0.1789,1.3013,-1.2596,-0.04468,1.2874,0.043284
-0.1864,1.2987,-1.253,-0.034208,1.2985,0.058643
-0.18605,1.2942,-1.2456,-0.025656,1.3057,0.068941
-0.18884,1.2896,-1.2345,-0.019548,1.3097,0.080111
-0.18588,1.2851,-1.2231,-0.0057596,1.3193,0.10437
-0.18204,1.2805,-1.2109,0.0031416,1.3242,0.11676
-0.18047,1.2779,-1.201,0.017453,1.3275,0.13055
-0.17157,1.2743,-1.1914,0.041015,1.3343,0.15795
-0.16162,1.2708,-1.1812,0.048346,1.3367,0.17087
-0.14888,1.2683,-1.1718,0.07278,1.3416,0.19408
-0.13648,1.2662,-1.164,0.088314,1.3427,0.20595
-0.12025,1.2648,-1.1573,0.10228,1.3456,0.21642
-0.10542,1.2627,-1.1503,0.12095,1.3463,0.23614
-0.096168,1.2636,-1.1446,0.13404,1.3463,0.24504
-0.079587,1.2622,-1.1406,0.14364,1.3455,0.25395
-0.070337,1.2613,-1.1371,0.16022,1.3425,0.26738
-0.060039,1.2607,-1.1336,0.16668,1.3373,0.27262
-0.045553,1.2577,-1.1304,0.17733,1.3277,0.28257
-0.036652,1.2549,-1.1284,0.18256,1.324,0.28728
-0.024958,1.2509,-1.1259,0.18797,1.3193,0.29287
-0.017104,1.2502,-1.124,0.20036,1.3134,0.30299
0.00017453,1.2463,-1.121,0.20385,1.3102,0.30823
0.0095993,1.246,-1.1188,0.20752,1.3097,0.31294
0.024086,1.2428,-1.1161,0.21764,1.3045,0.32219
0.033859,1.2404,-1.1144,0.22288,1.3018,0.32673
0.045728,1.2374,-1.1132,0.23108,1.2978,0.33423
0.055501,1.2346,-1.1114,0.23405,1.2961,0.33737
0.064926,1.2319,-1.1095,0.23841,1.2943,0.34156
0.077144,1.2275,-1.1074,0.2447,1.2917,0.34837
0.082729,1.2261,-1.1046,0.24801,1.291,0.35168
0.093201,1.2247,-1.1017,0.25307,1.29,0.35535
0.10053,1.2224,-1.0982,0.25639,1.2863,0.36146
0.10664,1.2195,-1.0952,0.25901,1.2832,0.36477
0.11572,1.2163,-1.0922,0.26162,1.2758,0.37158
0.12636,1.21,-1.0893,0.26704,1.2741,0.37455
0.13107,1.2081,-1.0856,0.26843,1.2722,0.37804
0.14259,1.2018,-1.0821,0.2803,1.2666,0.38589
0.15394,1.1969,-1.0779,0.28205,1.2629,0.39043
0.16773,1.1903,-1.0736,0.28536,1.2605,0.3941
0.17593,1.1856,-1.0701,0.29356,1.2542,0.40212
0.1878,1.1788,-1.0667,0.29636,1.2518,0.40492
0.19408,1.175,-1.0647,0.3002,1.2472,0.41155
0.20054,1.1701,-1.0619,0.30491,1.2432,0.41469
0.21241,1.1631,-1.0589,0.30648,1.2401,0.41713
0.21817,1.1592,-1.0559,0.3098,1.2329,0.42185
0.2323,1.1512,-1.0524,0.31224,1.2305,0.42412
0.23562,1.1463,-1.0502,0.31398,1.2282,0.42638
0.24731,1.1407,-1.0475,0.32149,1.2243,0.43162
0.25552,1.1353,-1.0449,0.32358,1.2219,0.43476
0.26494,1.1287,-1.0414,0.3255,1.2165,0.44017
0.27437,1.12,-1.036,0.32638,1.2154,0.44279
0.27925,1.1116,-1.0294,0.32655,1.2128,0.44698
0.28658,1.1034,-1.0219,0.33249,1.2102,0.45448
0.29758,1.0947,-1.0154,0.33336,1.2088,0.45867
0.30439,1.0886,-1.0105,0.33807,1.2081,0.46286
0.318,1.0793,-1.0053,0.34313,1.2034,0.46984
0.32585,1.0701,-1.0002,0.3461,1.2001,0.47211
0.33929,1.0605,-0.99431,0.34959,1.1968,0.47892
0.34819,1.0495,-0.98733,0.35378,1.1956,0.48346
0.35989,1.0395,-0.98175,0.35587,1.1942,0.48852
0.36861,1.0311,-0.97669,0.36093,1.1894,0.49882
0.3817,1.0217,-0.97267,0.366,1.1866,0.50196
0.39183,1.0132,-0.97023,0.36792,1.1833,0.50405
0.403,1.0037,-0.96761,0.37245,1.1758,0.50894
0.40911,0.99519,-0.96604,0.37402,1.1711,0.51156
0.42115,0.98437,-0.96325,0.37804,1.1645,0.51941
0.43214,0.97197,-0.95958,0.38101,1.1605,0.52447
