-0.23789,1.2268,2.589,-0.015359,0.46478,-0.0069813
-0.23946,1.2268,2.5892,-0.019722,0.50772,-0.0076794
-0.23998,1.2278,2.5895,-0.019199,0.588,-0.0071558
-0.23894,1.2291,2.5897,-0.019199,0.62622,-0.0080285
-0.23824,1.2296,2.5909,-0.018151,0.662,-0.0083776
-0.23789,1.2298,2.5916,-0.01693,0.72972,-0.0097738
-0.23684,1.2296,2.5922,-0.014661,0.76114,-0.010821
-0.23527,1.2292,2.5922,-0.013439,0.79029,-0.011868
-0.23405,1.2282,2.5918,-0.012217,0.84544,-0.014835
-0.23457,1.227,2.5916,-0.013963,0.87092,-0.016057
-0.23544,1.2252,2.5915,-0.019199,0.92101,-0.018151
-0.23597,1.2249,2.5908,-0.019722,0.9451,-0.01885
-0.23422,1.2263,2.5904,-0.021118,0.96866,-0.019548
-0.23283,1.2275,2.5906,-0.021118,1.0133,-0.019897
-0.23248,1.2285,2.5916,-0.02042,1.0332,-0.019548
-0.23824,1.2285,2.593,-0.019897,1.0517,-0.018326
-0.24731,1.2277,2.6018,-0.032812,1.084,-0.021991
-0.25936,1.2221,2.6145,-0.041015,1.1003,-0.016406
-0.32341,1.2132,2.6232,-0.049218,1.132,0.0054105
-0.36931,1.2064,2.6288,-0.048171,1.1462,0.019024
-0.38921,1.202,2.6328,-0.042935,1.1601,0.030369
-0.40719,1.1983,2.6356,-0.044855,1.1882,0.046251
-0.45169,1.1879,2.6368,-0.081681,1.1997,0.050091
-0.5037,1.1846,2.6356,-0.14032,1.2067,0.058818
-0.52028,1.1743,2.6377,-0.13474,1.2118,0.063879
-0.503,1.1788,2.6363,-0.12671,1.2165,0.068591
-0.48468,1.1853,2.6358,-0.10786,1.2249,0.079063
-0.47368,1.191,2.6346,-0.09512,1.2284,0.085172
-0.45972,1.1969,2.6316,-0.081158,1.231,0.091455
-0.41242,1.2057,2.6349,-0.040666,1.238,0.088663
-0.39602,1.2139,2.636,-0.029322,1.246,0.087965
-0.37577,1.2243,2.6361,-0.012741,1.2533,0.088488
-0.36076,1.2348,2.6354,0.00017453,1.258,0.09163
-0.34488,1.243,2.6344,0.0045379,1.2607,0.092677
-0.33336,1.2502,2.6341,0.018675,1.2631,0.09896
-0.32166,1.2559,2.6351,0.021118,1.2643,0.10245
-0.32184,1.2605,2.6344,0.019897,1.2661,0.10629
-0.31311,1.2641,2.6344,0.03002,1.2671,0.11868
-0.30473,1.2696,2.6332,0.03735,1.2687,0.12549
-0.29147,1.2753,2.6344,0.05236,1.2701,0.13596
-0.27768,1.2823,2.6346,0.059167,1.2725,0.13963
-0.27157,1.2874,2.6342,0.062657,1.2748,0.14294
-0.26913,1.294,2.6309,0.079936,1.2819,0.14573
-0.25796,1.3038,2.6262,0.086917,1.2839,0.14731
-0.24487,1.3079,2.6225,0.10647,1.2814,0.15115
-0.23894,1.3102,2.6201,0.11764,1.2785,0.15481
-0.22846,1.31,2.6178,0.12811,1.2736,0.15952
-0.21747,1.3086,2.6149,0.14783,1.2636,0.16842
-0.20839,1.3088,2.6145,0.15586,1.2582,0.16877
-0.20141,1.3069,2.6156,0.16022,1.2533,0.16947
-0.1953,1.3045,2.6156,0.16808,1.2357,0.17506
-0.18919,1.3008,2.6136,0.17628,1.2292,0.17855
-0.17698,1.3003,2.614,0.19338,1.2175,0.18221
-0.16825,1.3022,2.6138,0.20036,1.2165,0.18274
-0.16249,1.3059,2.6142,0.19984,1.2163,0.18099
-0.15376,1.3097,2.6194,0.19408,1.2065,0.16738
-0.14312,1.3092,2.6255,0.19565,1.1987,0.16354
-0.12968,1.3083,2.6258,0.20159,1.1936,0.16232
-0.12147,1.309,2.6245,0.21502,1.1875,0.16511
-0.11397,1.3083,2.6243,0.22218,1.1851,0.16755
-0.10263,1.3104,2.6258,0.2351,1.1865,0.17331
-0.093026,1.3137,2.6297,0.2433,1.186,0.17698
-0.078016,1.3182,2.6309,0.24888,1.1877,0.18012
-0.072082,1.3193,2.6335,0.25796,1.1872,0.18099
-0.066672,1.3193,2.6353,0.26389,1.1863,0.18134
-0.062657,1.3179,2.6372,0.27262,1.1828,0.18117
-0.049393,1.3162,2.6398,0.29653,1.175,0.18448
-0.038397,1.3135,2.6424,0.31102,1.1702,0.18605
-0.025656,1.3132,2.6433,0.33824,1.1647,0.19268
-0.01693,1.3135,2.6438,0.3468,1.1617,0.19338
-0.0061087,1.3123,2.647,0.35692,1.1582,0.19443
0.0017453,1.313,2.6487,0.37263,1.1512,0.19722
0.0097738,1.3107,2.6512,0.38101,1.1479,0.19879
0.01885,1.3093,2.655,0.39043,1.1442,0.20106
0.02618,1.3064,2.6581,0.40614,1.1374,0.20647
0.034383,1.3038,2.6604,0.41172,1.1345,0.20926
0.039794,1.3045,2.6615,0.41434,1.131,0.2145
0.044855,1.3048,2.6649,0.41609,1.1289,0.21712
0.048695,1.3024,2.6674,0.41766,1.1252,0.21956
0.055327,1.2994,2.67,0.42446,1.1181,0.2255
0.06161,1.2943,2.6735,0.429,1.1128,0.23038
